Employee_ID,First_Name,Last_Name,Age,Department_Region,Current_Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,Department,Region,Tenure,Target_Bonus,Geographic_Differential,Actual_Bonus
EMP1721,Bob,Williams,NULL,DevOps-California,Active,2024-02-05,106583.88,bob.williams@example.com,(149)-409-7625,Good,"TRUE",DevOps,California,1.9,1.1,1.149,1.9
EMP1722,Alice,Brown,35,HR-Florida,Inactive,2024-11-12,58437.84,alice.brown@example.com,(374)-845-3985,Good,"TRUE",HR,Florida,1.1,1.06,0.954,1.52
EMP1723,Alice,Smith,40,Cloud Tech-California,Pending,2020-03-25,72352.16,alice.smith@example.com,(289)-509-0590,Average,"TRUE",Cloud Tech,California,5.8,1.18,1.149,1.36
EMP1724,Frank,Smith,NULL,DevOps-New York,Active,2020-04-13,97154.47,frank.smith@example.com,(191)-862-3391,Good,"TRUE",DevOps,New York,5.7,1.18,1.126,1.99
EMP1725,Heidi,Jones,NULL,Sales-Illinois,Active,2021-03-30,80235.50,heidi.jones@example.com,(207)-151-1695,Good,"FALSE",Sales,Illinois,4.8,1.12,1.039,1.75
EMP1726,Charlie,Williams,30,HR-Texas,Inactive,2023-03-16,102172.05,charlie.williams@example.com,(667)-252-1451,Poor,"FALSE",HR,Texas,2.8,1.07,0.982,0.53
EMP1727,Eva,Williams,25,Finance-Illinois,Inactive,2024-05-03,98850.94,eva.williams@example.com,(647)-124-6334,Excellent,"TRUE",Finance,Illinois,1.7,1.08,1.039,2.24
EMP1728,Heidi,Jones,NULL,Admin-Florida,Inactive,2023-08-28,89993.15,heidi.jones@example.com,(157)-184-0907,Average,"TRUE",Admin,Florida,2.3,1.05,0.954,1
EMP1729,David,Brown,30,Cloud Tech-California,Inactive,2021-10-24,97931.66,david.brown@example.com,NULL,Average,"TRUE",Cloud Tech,California,4.2,1.15,1.149,1.32
EMP1730,Bob,Williams,40,Finance-California,Inactive,2021-01-25,72451.69,bob.williams@example.com,(409)-951-2396,Poor,"TRUE",Finance,California,4.9,1.12,1.149,0.64
EMP1731,Alice,Smith,35,Admin-California,Pending,2024-08-09,119311.14,alice.smith@example.com,(283)-512-9591,Poor,"TRUE",Admin,California,1.4,1.05,1.149,0.6
EMP1732,Charlie,Smith,40,Cloud Tech-New York,Active,2023-11-04,76167.46,charlie.smith@example.com,(728)-270-9080,Good,"FALSE",Cloud Tech,New York,2.2,1.1,1.126,1.86
EMP1733,Bob,Garcia,25,DevOps-Texas,Active,2023-06-25,114871.08,bob.garcia@example.com,(441)-529-8216,Average,"FALSE",DevOps,Texas,2.5,1.1,0.982,1.08
EMP1734,Eva,Johnson,25,HR-Nevada,Active,2021-09-16,81504.31,eva.johnson@example.com,(392)-957-8670,Excellent,"FALSE",HR,Nevada,4.3,1.09,1.016,2.21
EMP1735,David,Williams,NULL,Admin-New York,Pending,2022-12-07,102524.86,david.williams@example.com,(815)-352-3735,Poor,"FALSE",Admin,New York,3.1,1.05,1.126,0.59
EMP1736,Charlie,Brown,25,Finance-Illinois,Pending,2022-12-14,53043.74,charlie.brown@example.com,NULL,Excellent,"TRUE",Finance,Illinois,3,1.1,1.039,2.29
EMP1737,Eva,Jones,30,DevOps-Illinois,Inactive,2020-04-18,82547.26,eva.jones@example.com,(998)-868-3451,Excellent,"TRUE",DevOps,Illinois,5.7,1.18,1.039,2.45
EMP1738,Bob,Jones,40,DevOps-California,Pending,2024-10-11,113900.81,bob.jones@example.com,(734)-666-6169,Average,"TRUE",DevOps,California,1.2,1.1,1.149,1.26
EMP1739,Bob,Brown,25,HR-Nevada,Inactive,2021-04-18,118585.50,bob.brown@example.com,(715)-879-6473,Average,"TRUE",HR,Nevada,4.7,1.09,1.016,1.11
EMP1740,Bob,Davis,35,Finance-Illinois,Pending,2020-06-29,63049.22,bob.davis@example.com,NULL,Poor,"TRUE",Finance,Illinois,5.5,1.15,1.039,0.6
EMP1741,Heidi,Miller,NULL,DevOps-Texas,Active,2021-05-21,114558.91,heidi.miller@example.com,(508)-004-6357,Average,"FALSE",DevOps,Texas,4.6,1.15,0.982,1.13
EMP1742,Heidi,Johnson,40,DevOps-New York,Active,2021-12-11,97901.79,heidi.johnson@example.com,NULL,Average,"TRUE",DevOps,New York,4.1,1.15,1.126,1.29
EMP1743,Eva,Jones,30,Sales-California,Active,2023-07-05,68037.56,eva.jones@example.com,(723)-513-7398,Average,"FALSE",Sales,California,2.5,1.1,1.149,1.26
EMP1744,Alice,Williams,NULL,HR-New York,Active,2021-11-30,112802.27,alice.williams@example.com,NULL,Excellent,"FALSE",HR,New York,4.1,1.09,1.126,2.45
EMP1745,Bob,Johnson,40,Sales-Nevada,Pending,2024-11-22,93786.72,bob.johnson@example.com,(635)-602-2938,Poor,"FALSE",Sales,Nevada,1.1,1.08,1.016,0.55
EMP1746,David,Williams,NULL,Admin-Florida,Inactive,2023-05-24,73049.93,david.williams@example.com,(469)-434-6065,Good,"FALSE",Admin,Florida,2.6,1.05,0.954,1.5
EMP1747,David,Davis,30,Sales-Illinois,Pending,2024-06-26,64161.72,david.davis@example.com,(643)-749-0606,Excellent,"TRUE",Sales,Illinois,1.5,1.08,1.039,2.24
EMP1748,Charlie,Smith,40,Admin-Nevada,Pending,2020-11-19,72224.73,charlie.smith@example.com,(231)-112-7127,Average,"FALSE",Admin,Nevada,5.1,1.05,1.016,1.07
EMP1749,Bob,Johnson,30,HR-New York,Pending,2020-03-01,103580.45,bob.johnson@example.com,(524)-648-4493,Excellent,"FALSE",HR,New York,5.8,1.1,1.126,2.48
EMP1750,Grace,Garcia,40,HR-Florida,Pending,2024-08-09,112589.11,grace.garcia@example.com,(116)-318-7327,Average,"FALSE",HR,Florida,1.4,1.06,0.954,1.01
EMP1751,Eva,Jones,30,Admin-Texas,Active,2021-01-13,51833.88,eva.jones@example.com,NULL,Average,"TRUE",Admin,Texas,5,1.05,0.982,1.03
EMP1752,Eva,Johnson,NULL,Sales-Illinois,Active,2023-05-06,66252.78,eva.johnson@example.com,(136)-957-2789,Excellent,"TRUE",Sales,Illinois,2.7,1.1,1.039,2.29
EMP1753,Frank,Johnson,25,DevOps-Florida,Active,2022-10-25,109229.68,frank.johnson@example.com,(833)-509-0253,Poor,"TRUE",DevOps,Florida,3.2,1.13,0.954,0.54
EMP1754,Frank,Johnson,30,Finance-Florida,Inactive,2020-10-08,61465.05,frank.johnson@example.com,(257)-306-6247,Average,"FALSE",Finance,Florida,5.2,1.15,0.954,1.1
EMP1755,Grace,Miller,25,HR-Florida,Active,2024-02-29,96993.74,grace.miller@example.com,(132)-357-0712,Poor,"FALSE",HR,Florida,1.8,1.06,0.954,0.51
EMP1756,David,Johnson,25,Admin-Florida,Pending,2022-09-30,98150.39,david.johnson@example.com,(984)-822-8500,Good,"TRUE",Admin,Florida,3.3,1.05,0.954,1.5
EMP1757,David,Williams,40,Finance-Texas,Pending,2024-02-14,107703.00,david.williams@example.com,(168)-809-2549,Average,"FALSE",Finance,Texas,1.9,1.08,0.982,1.06
EMP1758,Grace,Smith,NULL,DevOps-Illinois,Pending,2023-01-03,86766.14,grace.smith@example.com,(213)-060-9068,Poor,"TRUE",DevOps,Illinois,3,1.13,1.039,0.59
EMP1759,Alice,Davis,NULL,Cloud Tech-Florida,Inactive,2024-08-20,111443.69,alice.davis@example.com,(130)-981-0795,Poor,"TRUE",Cloud Tech,Florida,1.4,1.1,0.954,0.52
EMP1760,David,Brown,NULL,Sales-Florida,Pending,2020-03-21,89039.07,david.brown@example.com,(496)-737-9456,Good,"FALSE",Sales,Florida,5.8,1.15,0.954,1.65
EMP1761,Alice,Johnson,30,HR-Florida,Inactive,2024-12-16,71318.79,alice.johnson@example.com,(727)-853-2425,Poor,"FALSE",HR,Florida,1,1.06,0.954,0.51
EMP1762,Heidi,Jones,30,Finance-California,Pending,2020-04-21,98296.71,heidi.jones@example.com,(425)-064-2075,Poor,"FALSE",Finance,California,5.7,1.15,1.149,0.66
EMP1763,Heidi,Johnson,40,Cloud Tech-Nevada,Pending,2020-08-19,62584.00,heidi.johnson@example.com,(836)-253-6666,Good,"FALSE",Cloud Tech,Nevada,5.4,1.18,1.016,1.8
EMP1764,Charlie,Jones,40,Finance-California,Inactive,2020-02-21,62521.50,charlie.jones@example.com,(776)-755-5627,Average,"TRUE",Finance,California,5.9,1.15,1.149,1.32
EMP1765,David,Williams,40,Cloud Tech-California,Inactive,2023-11-17,95400.35,david.williams@example.com,(333)-393-9577,Poor,"TRUE",Cloud Tech,California,2.1,1.1,1.149,0.63
EMP1766,Charlie,Jones,25,Cloud Tech-Texas,Pending,2022-07-09,94385.07,charlie.jones@example.com,(654)-362-7186,Poor,"TRUE",Cloud Tech,Texas,3.5,1.13,0.982,0.55
EMP1767,Grace,Garcia,NULL,Sales-New York,Inactive,2023-02-01,76642.49,grace.garcia@example.com,(496)-033-5825,Poor,"TRUE",Sales,New York,2.9,1.1,1.126,0.62
EMP1768,Frank,Brown,NULL,DevOps-New York,Active,2024-11-14,60122.52,frank.brown@example.com,(862)-703-6923,Excellent,"TRUE",DevOps,New York,1.1,1.1,1.126,2.48
EMP1769,Alice,Smith,40,HR-California,Pending,2024-04-23,117267.63,alice.smith@example.com,(926)-932-6572,Good,"FALSE",HR,California,1.7,1.06,1.149,1.83
EMP1770,Charlie,Jones,25,Admin-New York,Active,2023-06-29,NULL,charlie.jones@example.com,(275)-998-0110,Excellent,"TRUE",Admin,New York,2.5,1.05,1.126,2.36
EMP1771,Heidi,Jones,40,Sales-Texas,Pending,2024-12-12,84542.68,heidi.jones@example.com,NULL,Good,"TRUE",Sales,Texas,1.1,1.08,0.982,1.59
EMP1772,Heidi,Smith,40,Finance-Florida,Active,2023-05-16,92007.15,heidi.smith@example.com,(415)-959-7751,Average,"TRUE",Finance,Florida,2.6,1.1,0.954,1.05
EMP1773,Eva,Brown,NULL,DevOps-Illinois,Active,2020-04-10,62938.80,eva.brown@example.com,(441)-822-2617,Average,"FALSE",DevOps,Illinois,5.7,1.18,1.039,1.23
EMP1774,Frank,Johnson,25,Admin-Texas,Pending,2023-03-29,108661.01,frank.johnson@example.com,(962)-887-4311,Poor,"FALSE",Admin,Texas,2.8,1.05,0.982,0.52
EMP1775,Bob,Jones,25,Cloud Tech-Florida,Active,2020-11-26,97046.33,bob.jones@example.com,(710)-267-6719,Good,"FALSE",Cloud Tech,Florida,5.1,1.18,0.954,1.69
EMP1776,Charlie,Smith,40,DevOps-Illinois,Inactive,2020-03-14,56518.84,charlie.smith@example.com,(957)-992-7078,Average,"FALSE",DevOps,Illinois,5.8,1.18,1.039,1.23
EMP1777,Frank,Garcia,40,Cloud Tech-Florida,Pending,2020-05-12,70498.29,frank.garcia@example.com,(551)-512-2945,Good,"TRUE",Cloud Tech,Florida,5.6,1.18,0.954,1.69
EMP1778,Eva,Garcia,35,Sales-Florida,Pending,2021-03-05,98708.06,eva.garcia@example.com,(213)-541-5969,Average,"TRUE",Sales,Florida,4.8,1.12,0.954,1.07
EMP1779,Bob,Williams,NULL,DevOps-Nevada,Pending,2020-06-28,83856.41,bob.williams@example.com,(996)-254-3847,Excellent,"FALSE",DevOps,Nevada,5.5,1.18,1.016,2.4
EMP1780,Eva,Smith,40,Sales-California,Inactive,2022-12-12,90259.99,eva.smith@example.com,NULL,Average,"FALSE",Sales,California,3.1,1.1,1.149,1.26
EMP1781,Charlie,Williams,NULL,Sales-Florida,Pending,2024-02-02,94230.03,charlie.williams@example.com,(504)-715-8028,Excellent,"TRUE",Sales,Florida,1.9,1.08,0.954,2.06
EMP1782,Charlie,Garcia,NULL,Admin-Nevada,Inactive,2021-01-31,50110.66,charlie.garcia@example.com,NULL,Average,"TRUE",Admin,Nevada,4.9,1.05,1.016,1.07
EMP1783,Bob,Brown,30,Sales-Florida,Inactive,2020-04-03,73365.46,bob.brown@example.com,(465)-586-6524,Poor,"FALSE",Sales,Florida,5.7,1.15,0.954,0.55
EMP1784,David,Johnson,25,DevOps-New York,Pending,2021-07-30,67809.23,david.johnson@example.com,(483)-744-1714,Excellent,"FALSE",DevOps,New York,4.4,1.15,1.126,2.59
EMP1785,Eva,Smith,NULL,Sales-California,Active,2020-08-21,98008.51,eva.smith@example.com,(810)-213-1250,Average,"FALSE",Sales,California,5.4,1.15,1.149,1.32
EMP1786,Alice,Davis,30,Admin-California,Inactive,2023-10-09,83537.58,alice.davis@example.com,(293)-110-0590,Poor,"FALSE",Admin,California,2.2,1.05,1.149,0.6
EMP1787,Alice,Garcia,30,Finance-New York,Pending,2022-08-01,112444.08,alice.garcia@example.com,(297)-519-1022,Excellent,"TRUE",Finance,New York,3.4,1.1,1.126,2.48
EMP1788,Frank,Garcia,40,Finance-Nevada,Active,2024-09-06,86475.13,frank.garcia@example.com,(121)-106-3300,Poor,"TRUE",Finance,Nevada,1.3,1.08,1.016,0.55
EMP1789,Frank,Davis,NULL,Sales-Texas,Active,2023-03-28,97984.53,frank.davis@example.com,(658)-373-7926,Good,"TRUE",Sales,Texas,2.8,1.1,0.982,1.62
EMP1790,Frank,Miller,25,Admin-California,Active,2021-11-25,118853.31,frank.miller@example.com,(490)-728-0122,Good,"FALSE",Admin,California,4.1,1.05,1.149,1.81
EMP1791,Charlie,Garcia,NULL,Sales-Florida,Active,2023-05-03,58179.12,charlie.garcia@example.com,(428)-931-1324,Excellent,"FALSE",Sales,Florida,2.7,1.1,0.954,2.1
EMP1792,Eva,Jones,35,DevOps-Texas,Inactive,2022-04-27,56075.84,eva.jones@example.com,(326)-949-6842,Average,"TRUE",DevOps,Texas,3.7,1.13,0.982,1.11
EMP1793,Frank,Brown,40,HR-New York,Pending,2021-09-11,62250.89,frank.brown@example.com,(645)-380-4420,Excellent,"TRUE",HR,New York,4.3,1.09,1.126,2.45
EMP1794,Alice,Smith,30,Cloud Tech-Florida,Pending,2020-02-21,105931.77,alice.smith@example.com,NULL,Poor,"TRUE",Cloud Tech,Florida,5.9,1.18,0.954,0.56
EMP1795,Charlie,Davis,30,HR-Florida,Pending,2024-11-24,86653.96,charlie.davis@example.com,(159)-591-9456,Average,"TRUE",HR,Florida,1.1,1.06,0.954,1.01
EMP1796,Charlie,Jones,25,Sales-Nevada,Active,2021-02-24,100719.94,charlie.jones@example.com,(575)-747-5832,Good,"FALSE",Sales,Nevada,4.9,1.12,1.016,1.71
EMP1797,Bob,Davis,25,HR-Texas,Pending,2024-10-02,91600.13,bob.davis@example.com,(920)-567-7566,Average,"TRUE",HR,Texas,1.2,1.06,0.982,1.04
EMP1798,Heidi,Smith,25,Cloud Tech-Illinois,Pending,2024-03-06,71873.66,heidi.smith@example.com,(772)-266-0255,Good,"TRUE",Cloud Tech,Illinois,1.8,1.1,1.039,1.71
EMP1799,Eva,Williams,30,HR-New York,Active,2021-08-09,69365.47,eva.williams@example.com,(265)-062-2922,Average,"TRUE",HR,New York,4.4,1.09,1.126,1.23
EMP1800,Heidi,Smith,25,HR-New York,Active,2021-07-14,58012.23,heidi.smith@example.com,(106)-724-5306,Average,"TRUE",HR,New York,4.5,1.09,1.126,1.23
EMP1801,Bob,Miller,30,Sales-California,Pending,2021-10-14,68973.65,bob.miller@example.com,(624)-843-3796,Average,"TRUE",Sales,California,4.2,1.12,1.149,1.29
EMP1802,Eva,Smith,NULL,Admin-New York,Active,2021-09-29,92928.40,eva.smith@example.com,(662)-705-1156,Poor,"TRUE",Admin,New York,4.3,1.05,1.126,0.59
EMP1803,Heidi,Smith,25,Admin-Texas,Inactive,2023-10-15,53531.92,heidi.smith@example.com,(942)-387-3669,Poor,"TRUE",Admin,Texas,2.2,1.05,0.982,0.52
EMP1804,Bob,Miller,40,Finance-New York,Pending,2023-05-05,112389.31,bob.miller@example.com,(425)-496-9191,Excellent,"FALSE",Finance,New York,2.7,1.1,1.126,2.48
EMP1805,Heidi,Brown,NULL,HR-California,Inactive,2024-08-01,63870.30,heidi.brown@example.com,(845)-525-9709,Excellent,"FALSE",HR,California,1.4,1.06,1.149,2.44
EMP1806,Bob,Garcia,40,Sales-New York,Active,2024-07-22,106164.53,bob.garcia@example.com,(756)-335-3573,Good,"FALSE",Sales,New York,1.4,1.08,1.126,1.82
EMP1807,Bob,Smith,40,HR-Nevada,Pending,2023-12-25,103654.54,bob.smith@example.com,(859)-532-5938,Poor,"FALSE",HR,Nevada,2,1.07,1.016,0.54
EMP1808,David,Miller,30,Sales-California,Inactive,2022-03-13,62834.72,david.miller@example.com,(933)-797-0580,Good,"TRUE",Sales,California,3.8,1.1,1.149,1.9
EMP1809,Frank,Jones,35,Finance-Florida,Active,2020-05-13,83273.41,frank.jones@example.com,(629)-518-7793,Excellent,"FALSE",Finance,Florida,5.6,1.15,0.954,2.19
EMP1810,Heidi,Williams,30,HR-California,Pending,2023-03-22,58917.58,heidi.williams@example.com,(176)-342-5072,Good,"FALSE",HR,California,2.8,1.07,1.149,1.84
EMP1811,Bob,Williams,35,Sales-Nevada,Active,2024-06-10,71148.27,bob.williams@example.com,(305)-597-8244,Excellent,"TRUE",Sales,Nevada,1.6,1.08,1.016,2.19
EMP1812,Grace,Smith,30,Sales-New York,Pending,2020-11-21,118172.42,grace.smith@example.com,(759)-833-9913,Poor,"TRUE",Sales,New York,5.1,1.15,1.126,0.65
EMP1813,Frank,Brown,30,DevOps-Illinois,Inactive,2024-05-25,118614.37,frank.brown@example.com,NULL,Average,"FALSE",DevOps,Illinois,1.6,1.1,1.039,1.14
EMP1814,Frank,Brown,NULL,DevOps-New York,Active,2023-09-19,96872.36,frank.brown@example.com,(432)-400-6156,Poor,"FALSE",DevOps,New York,2.3,1.1,1.126,0.62
EMP1815,Heidi,Jones,25,Sales-Illinois,Inactive,2021-10-28,88856.14,heidi.jones@example.com,(276)-829-7513,Good,"TRUE",Sales,Illinois,4.2,1.12,1.039,1.75
EMP1816,Charlie,Smith,35,Finance-Texas,Pending,2020-08-10,97985.61,charlie.smith@example.com,(743)-974-2924,Good,"FALSE",Finance,Texas,5.4,1.15,0.982,1.69
EMP1817,Grace,Williams,35,Finance-Nevada,Pending,2020-05-05,56337.31,grace.williams@example.com,NULL,Poor,"TRUE",Finance,Nevada,5.7,1.15,1.016,0.58
EMP1818,Alice,Brown,30,DevOps-New York,Inactive,2022-12-24,70405.23,alice.brown@example.com,(806)-562-5903,Poor,"TRUE",DevOps,New York,3,1.13,1.126,0.64
EMP1819,Heidi,Smith,30,Admin-Nevada,Inactive,2021-09-05,89919.35,heidi.smith@example.com,(599)-080-2710,Excellent,"TRUE",Admin,Nevada,4.3,1.05,1.016,2.13
EMP1820,Eva,Davis,40,DevOps-California,Active,2023-04-08,50568.35,eva.davis@example.com,(221)-823-1554,Good,"TRUE",DevOps,California,2.7,1.1,1.149,1.9
EMP1821,Grace,Brown,30,HR-Texas,Inactive,2023-01-29,NULL,grace.brown@example.com,(165)-176-8085,Good,"FALSE",HR,Texas,2.9,1.07,0.982,1.58
EMP1822,Frank,Miller,25,HR-Texas,Active,2022-06-03,99155.53,frank.miller@example.com,(628)-137-2142,Poor,"TRUE",HR,Texas,3.6,1.08,0.982,0.53
EMP1823,Frank,Davis,40,Finance-Florida,Inactive,2023-01-21,64785.13,frank.davis@example.com,(308)-003-7002,Average,"TRUE",Finance,Florida,2.9,1.1,0.954,1.05
EMP1824,Charlie,Garcia,30,Sales-Florida,Inactive,2024-09-16,79206.48,charlie.garcia@example.com,(322)-855-6607,Good,"FALSE",Sales,Florida,1.3,1.08,0.954,1.55
EMP1825,Charlie,Brown,30,Cloud Tech-Texas,Pending,2020-02-02,60079.71,charlie.brown@example.com,(470)-681-0389,Average,"TRUE",Cloud Tech,Texas,5.9,1.18,0.982,1.16
EMP1826,Grace,Williams,30,Cloud Tech-New York,Pending,2024-07-08,79109.88,grace.williams@example.com,(339)-705-1957,Poor,"FALSE",Cloud Tech,New York,1.5,1.1,1.126,0.62
EMP1827,Grace,Johnson,NULL,Admin-Florida,Pending,2022-05-18,88643.50,grace.johnson@example.com,(263)-280-9447,Poor,"FALSE",Admin,Florida,3.6,1.05,0.954,0.5
EMP1828,Frank,Davis,30,Admin-Florida,Pending,2020-01-16,90455.70,frank.davis@example.com,(586)-239-4534,Excellent,"FALSE",Admin,Florida,6,1.05,0.954,2
EMP1829,David,Garcia,NULL,HR-Florida,Pending,2023-03-26,75687.90,david.garcia@example.com,(461)-470-7985,Good,"TRUE",HR,Florida,2.8,1.07,0.954,1.53
EMP1830,Heidi,Jones,35,Cloud Tech-Illinois,Inactive,2023-11-15,55604.42,heidi.jones@example.com,(321)-061-3393,Average,"FALSE",Cloud Tech,Illinois,2.1,1.1,1.039,1.14
EMP1831,Eva,Jones,40,Sales-Texas,Pending,2024-12-27,92704.94,eva.jones@example.com,(394)-570-3942,Excellent,"FALSE",Sales,Texas,1,1.08,0.982,2.12
EMP1832,Bob,Williams,NULL,Sales-California,Pending,2020-04-18,113250.97,bob.williams@example.com,(804)-032-5375,Good,"TRUE",Sales,California,5.7,1.15,1.149,1.98
EMP1833,Alice,Brown,40,Finance-Illinois,Inactive,2023-03-21,101367.02,alice.brown@example.com,(576)-927-7893,Excellent,"FALSE",Finance,Illinois,2.8,1.1,1.039,2.29
EMP1834,Eva,Smith,35,Admin-Texas,Pending,2023-05-08,102459.77,eva.smith@example.com,(319)-100-9003,Poor,"FALSE",Admin,Texas,2.7,1.05,0.982,0.52
EMP1835,Eva,Brown,25,DevOps-Florida,Pending,2020-12-12,90100.20,eva.brown@example.com,NULL,Good,"FALSE",DevOps,Florida,5.1,1.18,0.954,1.69
EMP1836,Eva,Williams,NULL,Cloud Tech-California,Inactive,2020-06-17,58877.49,eva.williams@example.com,(365)-146-0400,Excellent,"FALSE",Cloud Tech,California,5.5,1.18,1.149,2.71
EMP1837,Eva,Jones,35,Admin-Illinois,Inactive,2021-07-17,NULL,eva.jones@example.com,(424)-731-0719,Excellent,"FALSE",Admin,Illinois,4.5,1.05,1.039,2.18
EMP1838,Bob,Brown,NULL,Admin-Illinois,Pending,2020-11-05,96140.89,bob.brown@example.com,(113)-798-4408,Average,"TRUE",Admin,Illinois,5.2,1.05,1.039,1.09
EMP1839,Charlie,Jones,35,DevOps-New York,Inactive,2021-01-05,105956.04,charlie.jones@example.com,(712)-316-6006,Excellent,"FALSE",DevOps,New York,5,1.15,1.126,2.59
EMP1840,Frank,Davis,25,Admin-Illinois,Active,2024-09-11,84716.38,frank.davis@example.com,(676)-209-0143,Good,"FALSE",Admin,Illinois,1.3,1.05,1.039,1.64
EMP1841,Grace,Garcia,30,DevOps-Florida,Pending,2023-07-29,61709.83,grace.garcia@example.com,(734)-043-3699,Good,"TRUE",DevOps,Florida,2.4,1.1,0.954,1.57
EMP1842,Frank,Smith,25,DevOps-California,Active,2020-04-17,61732.03,frank.smith@example.com,(968)-730-4518,Average,"TRUE",DevOps,California,5.7,1.18,1.149,1.36
EMP1843,Eva,Davis,40,DevOps-Illinois,Active,2022-02-16,97845.70,eva.davis@example.com,(577)-825-5881,Good,"TRUE",DevOps,Illinois,3.9,1.13,1.039,1.76
EMP1844,Eva,Jones,30,Sales-Florida,Active,2021-08-14,114905.58,eva.jones@example.com,(556)-296-5753,Poor,"FALSE",Sales,Florida,4.4,1.12,0.954,0.53
EMP1845,Frank,Jones,NULL,DevOps-Texas,Active,2022-12-24,94619.69,frank.jones@example.com,(278)-656-1941,Good,"TRUE",DevOps,Texas,3,1.13,0.982,1.66
EMP1846,Grace,Johnson,NULL,DevOps-California,Inactive,2021-07-07,68696.15,grace.johnson@example.com,(557)-782-0581,Good,"FALSE",DevOps,California,4.5,1.15,1.149,1.98
EMP1847,Grace,Johnson,40,DevOps-Nevada,Active,2024-02-12,97032.29,grace.johnson@example.com,(958)-292-3615,Excellent,"FALSE",DevOps,Nevada,1.9,1.1,1.016,2.24
EMP1848,Frank,Davis,30,HR-Illinois,Active,2023-10-09,50593.33,frank.davis@example.com,(188)-081-9047,Excellent,"TRUE",HR,Illinois,2.2,1.07,1.039,2.22
EMP1849,Grace,Miller,25,Sales-Texas,Pending,2022-07-02,74606.15,grace.miller@example.com,(235)-715-5867,Good,"TRUE",Sales,Texas,3.5,1.1,0.982,1.62
EMP1850,Eva,Davis,30,Cloud Tech-Texas,Pending,2020-07-07,53981.73,eva.davis@example.com,(639)-561-3722,Average,"FALSE",Cloud Tech,Texas,5.5,1.18,0.982,1.16
EMP1851,David,Johnson,NULL,DevOps-Texas,Pending,2020-09-02,56047.05,david.johnson@example.com,NULL,Excellent,"TRUE",DevOps,Texas,5.3,1.18,0.982,2.32
EMP1852,Grace,Jones,NULL,Admin-Texas,Pending,2021-01-12,67733.50,grace.jones@example.com,(381)-300-0412,Average,"FALSE",Admin,Texas,5,1.05,0.982,1.03
EMP1853,Bob,Williams,40,HR-Florida,Pending,2023-09-29,103891.64,bob.williams@example.com,(211)-471-6559,Good,"TRUE",HR,Florida,2.3,1.07,0.954,1.53
EMP1854,Charlie,Davis,25,HR-Texas,Inactive,2022-03-06,73285.83,charlie.davis@example.com,(945)-653-4698,Good,"TRUE",HR,Texas,3.8,1.08,0.982,1.59
EMP1855,Eva,Jones,30,Finance-Texas,Inactive,2021-02-14,92721.13,eva.jones@example.com,(799)-070-7549,Poor,"TRUE",Finance,Texas,4.9,1.12,0.982,0.55
EMP1856,Heidi,Williams,25,Admin-Illinois,Inactive,2021-03-23,92977.64,heidi.williams@example.com,(476)-816-9956,Excellent,"FALSE",Admin,Illinois,4.8,1.05,1.039,2.18
